https://github.com/undertow-io/undertow,d0efffad5d2034bb07525cac9b299dac72c3045d,websockets-jsr,io.undertow.websockets.jsr.test.annotated.AnnotatedEndpointTest.testCloseReason,io.undertow.websockets.jsr.test.annotated.AnnotatedEndpointTest.testErrorHandling,OD-Vic,Accepted,https://github.com/undertow-io/undertow/pull/684,,projects/d0efffad5d2034bb07525cac9b299dac72c3045d/undertow/websockets-jsr/src/test/java/io/undertow/websockets/jsr/test/annotated/AnnotatedEndpointTest.java,projects/d0efffad5d2034bb07525cac9b299dac72c3045d/undertow/websockets-jsr/src/test/java/io/undertow/websockets/jsr/test/annotated/AnnotatedEndpointTest.java,"{'1': {'answer': 'True', 'patch_path': '/home/azureuser/flaky/OD80/f3bd4f58b5d88d3d57944602b6bd539e757fe21c/goodPatches/undertow/d0efffad5d2034bb07525cac9b299dac72c3045d/websockets-jsr/io.undertow.websockets.jsr.test.annotated.AnnotatedEndpointTest.testCloseReason/2.patch', 'res': ""['0:test failures', '1:test failures', '2:test pass', 'summary:good fix']"", 'log_path': '/home/azureuser/flaky/ood/OD80/f3bd4f58b5d88d3d57944602b6bd539e757fe21c/summaryRes.csv'}, '2': {}}"
https://github.com/spring-projects/spring-ws,e8d89c9eb0929dda304174729c9c69fb29f448eb,spring-ws-security,org.springframework.ws.soap.security.xwss.callback.SpringDigestPasswordValidationCallbackHandlerTest.testAuthenticateUserDigestValidInvalid,org.springframework.ws.soap.security.wss4j2.callback.SpringSecurityPasswordValidationCallbackHandlerTest.testHandleUsernameTokenPrincipal,OD;UD,Accepted,https://github.com/spring-projects/spring-ws/pull/1165,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/51,od_cl_projects/e8d89c9eb0929dda304174729c9c69fb29f448eb/spring-ws/spring-ws-security/src/test/java/org/springframework/ws/soap/security/wss4j2/callback/SpringSecurityPasswordValidationCallbackHandlerTest.java,od_cl_projects/e8d89c9eb0929dda304174729c9c69fb29f448eb/spring-ws/spring-ws-security/src/test/java/org/springframework/ws/soap/security/xwss/callback/SpringDigestPasswordValidationCallbackHandlerTest.java,"{'1': {'answer': 'True', 'patch_path': '/home/azureuser/flaky/OD80/a12662a68e643090f3287180050d18ad865b7c88/goodPatches/spring-ws/e8d89c9eb0929dda304174729c9c69fb29f448eb/spring-ws-security/org.springframework.ws.soap.security.xwss.callback.SpringDigestPasswordValidationCallbackHandlerTest.testAuthenticateUserDigestValidInvalid/1.patch', 'res': ""['0:test failures', '1:test pass', 'summary:good fix']"", 'log_path': '/home/azureuser/flaky/ood/OD80/a12662a68e643090f3287180050d18ad865b7c88/summaryRes.csv'}, '2': {}}"
https://github.com/Thomas-S-B/visualee,88732d9dbe5031dad9c9f85a4c4b35e5f1551f95,.,de.strullerbaumann.visualee.examiner.cdi.ExaminerObservesTest.testFindAndSetAttributesObserves,de.strullerbaumann.visualee.filter.entity.SourcecodeFilterTest.testIsOkIncludeTrue,OD,Opened,https://github.com/Thomas-S-B/visualee/pull/8,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/100,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/filter/entity/SourcecodeFilterTest.java,od_cl_projects/88732d9dbe5031dad9c9f85a4c4b35e5f1551f95/visualee/src/test/java/de/strullerbaumann/visualee/examiner/cdi/ExaminerObservesTest.java,"{summary:good fix,""validation""}"
https://github.com/alibaba/Sentinel,5523fd0d427ba0f66c3e110c2de6347edadcd125,sentinel-core,com.alibaba.csp.sentinel.TracerTest.setExceptionsToTrace,com.alibaba.csp.sentinel.TracerTest.setExceptionPredicate,OD,Accepted,https://github.com/alibaba/Sentinel/pull/1859,,od_cl_projects/5523fd0d427ba0f66c3e110c2de6347edadcd125/Sentinel/sentinel-core/src/test/java/com/alibaba/csp/sentinel/TracerTest.java,od_cl_projects/5523fd0d427ba0f66c3e110c2de6347edadcd125/Sentinel/sentinel-core/src/test/java/com/alibaba/csp/sentinel/TracerTest.java,"{'1': {'answer': 'True', 'patch_path': '', 'res': ""['0:test failures', '1:test failures', '2:test failures', '3:test failures', '4:test failures', '5:test failures', 'summary:test_failures']"", 'log_path': '/home/azureuser/flaky/ood/OD80/89eacbf6cc8efb96aca334d93d790bb22e217d02/summaryRes.csv'}, '2': {'answer': 'True', 'patch_path': '/home/azureuser/flaky/OD80/aa76bbba105f08ab4107d01bebe2cbeaef4f197c/goodPatches/Sentinel/5523fd0d427ba0f66c3e110c2de6347edadcd125/sentinel-core/com.alibaba.csp.sentinel.TracerTest.setExceptionsToTrace/2.patch', 'res': ""['0:test failures', '1:test failures', '2:test pass', 'summary:good fix']"", 'log_path': '/home/azureuser/flaky/ood/OD80/aa76bbba105f08ab4107d01bebe2cbeaef4f197c/summaryRes.csv'}}"
https://github.com/vmware/admiral,e4b02936cc7d4ff2714e7231db0c4373ba5d48a2,request,com.vmware.admiral.request.kubernetes.RequestBrokerKubernetesServiceTest.testRequestStateHasK8sInfo,com.vmware.admiral.request.kubernetes.RequestBrokerKubernetesServiceTest.testRequestLifeCycleOnSpecificGroupPlacement,NIO;OD-Vic,Opened,https://github.com/vmware/admiral/pull/327,RepoArchived,od_cl_projects/e4b02936cc7d4ff2714e7231db0c4373ba5d48a2/admiral/request/src/test/java/com/vmware/admiral/request/kubernetes/RequestBrokerKubernetesServiceTest.java,od_cl_projects/e4b02936cc7d4ff2714e7231db0c4373ba5d48a2/admiral/request/src/test/java/com/vmware/admiral/request/kubernetes/RequestBrokerKubernetesServiceTest.java,"{'1': {'answer': 'True', 'patch_path': '', 'res': ""['0:test failures', '1:test failures', '2:test failures', '3:test failures', '4:test failures', '5:test failures', 'summary:test_failures']"", 'log_path': '/home/azureuser/flaky/ood/OD80/bc19f00b1b314c3bb02810f4338e1f98dacbfa35/summaryRes.csv'}, '2': {'answer': 'True', 'patch_path': '', 'res': ""['0:test failures', '1:test failures', '2:test failures', '3:test failures', '4:test failures', '5:test failures', 'summary:test_failures']"", 'log_path': '/home/azureuser/flaky/ood/OD80/f3bd4f58b5d88d3d57944602b6bd539e757fe21c/summaryRes.csv'}}"
https://github.com/Activiti/Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,org.activiti.spring.boot.tasks.TaskRuntimeCompleteTaskTest.aCreateStandaloneTaskAndComplete,org.activiti.spring.boot.tasks.TaskRuntimeTaskForOtherTest.aCreateStandaloneTaskWithNoCandidates,OD-Vic,Deleted,,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/111,od_cl_projects/b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4/Activiti/activiti-spring-boot-starter/src/test/java/org/activiti/spring/boot/tasks/TaskRuntimeTaskForOtherTest.java,od_cl_projects/b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4/Activiti/activiti-spring-boot-starter/src/test/java/org/activiti/spring/boot/tasks/TaskRuntimeCompleteTaskTest.java,"{'1': {'answer': 'True', 'patch_path': '', 'res': ""['0:test failures', '1:test failures', '2:COMPILATION ERROR', '3:test failures', '4:COMPILATION ERROR', '5:test failures', 'summary:test_failures']"", 'log_path': '/home/azureuser/flaky/ood/OD80/f3bd4f58b5d88d3d57944602b6bd539e757fe21c/summaryRes.csv'}, '2': {'answer': 'True', 'patch_path': '/home/azureuser/flaky/OD80/bc19f00b1b314c3bb02810f4338e1f98dacbfa35/goodPatches/Activiti/b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4/activiti-spring-boot-starter/org.activiti.spring.boot.tasks.TaskRuntimeCompleteTaskTest.aCreateStandaloneTaskAndComplete/2.patch', 'res': ""['0:test failures', '1:COMPILATION ERROR', '2:test pass', 'summary:good fix']"", 'log_path': '/home/azureuser/flaky/ood/OD80/bc19f00b1b314c3bb02810f4338e1f98dacbfa35/summaryRes.csv'}}"
https://github.com/Activiti/Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,org.activiti.spring.boot.tasks.TaskRuntimeCompleteTaskTest.bCreateStandaloneTask,org.activiti.spring.boot.tasks.TaskRuntimeTaskForOtherTest.aCreateStandaloneTaskWithNoCandidates,NIO;OD-Vic,Deleted,,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/111,od_cl_projects/b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4/Activiti/activiti-spring-boot-starter/src/test/java/org/activiti/spring/boot/tasks/TaskRuntimeTaskForOtherTest.java,od_cl_projects/b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4/Activiti/activiti-spring-boot-starter/src/test/java/org/activiti/spring/boot/tasks/TaskRuntimeCompleteTaskTest.java,"{'1': {'answer': 'True', 'patch_path': '', 'res': ""['0:test failures', '1:test failures', '2:COMPILATION ERROR', '3:test failures', '4:COMPILATION ERROR', '5:COMPILATION ERROR', 'summary:test_failures']"", 'log_path': '/home/azureuser/flaky/ood/OD80/f3bd4f58b5d88d3d57944602b6bd539e757fe21c/summaryRes.csv'}, '2': {'answer': 'True', 'patch_path': '/home/azureuser/flaky/OD80/bc19f00b1b314c3bb02810f4338e1f98dacbfa35/goodPatches/Activiti/b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4/activiti-spring-boot-starter/org.activiti.spring.boot.tasks.TaskRuntimeCompleteTaskTest.bCreateStandaloneTask/2.patch', 'res': ""['0:test failures', '1:COMPILATION ERROR', '2:test pass', 'summary:good fix']"", 'log_path': '/home/azureuser/flaky/ood/OD80/bc19f00b1b314c3bb02810f4338e1f98dacbfa35/summaryRes.csv'}}"
https://github.com/Activiti/Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,org.activiti.spring.boot.tasks.TaskRuntimeDeleteTaskTest.cCreateStandaloneGroupTaskClaimAndDeleteFail,org.activiti.spring.boot.tasks.TaskRuntimeUnAuthorizedTest.aCreateStandaloneTaskForGroup,NIO;OD-Vic,Deleted,,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/111,od_cl_projects/b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4/Activiti/activiti-spring-boot-starter/src/test/java/org/activiti/spring/boot/tasks/TaskRuntimeUnAuthorizedTest.java,od_cl_projects/b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4/Activiti/activiti-spring-boot-starter/src/test/java/org/activiti/spring/boot/tasks/TaskRuntimeDeleteTaskTest.java,"{'1': {'answer': 'True', 'patch_path': '', 'res': ""['0:test failures', '1:test failures', '2:test failures', '3:test failures', '4:test failures', '5:test failures', 'summary:test_failures']"", 'log_path': '/home/azureuser/flaky/ood/OD80/f3bd4f58b5d88d3d57944602b6bd539e757fe21c/summaryRes.csv'}, '2': {'answer': 'True', 'patch_path': '/home/azureuser/flaky/OD80/bc19f00b1b314c3bb02810f4338e1f98dacbfa35/goodPatches/Activiti/b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4/activiti-spring-boot-starter/org.activiti.spring.boot.tasks.TaskRuntimeDeleteTaskTest.cCreateStandaloneGroupTaskClaimAndDeleteFail/1.patch', 'res': ""['0:test failures', '1:test pass', 'summary:good fix']"", 'log_path': '/home/azureuser/flaky/ood/OD80/bc19f00b1b314c3bb02810f4338e1f98dacbfa35/summaryRes.csv'}}"
https://github.com/Activiti/Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,org.activiti.spring.boot.tasks.TaskRuntimeTaskAssigneeTest.cCreateStandaloneTaskForGroupAndClaim,org.activiti.spring.boot.tasks.TaskRuntimeDeleteTaskTest.cCreateStandaloneGroupTaskClaimAndDeleteFail,NIO;OD-Vic,Deleted,,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/111,od_cl_projects/b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4/Activiti/activiti-spring-boot-starter/src/test/java/org/activiti/spring/boot/tasks/TaskRuntimeDeleteTaskTest.java,od_cl_projects/b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4/Activiti/activiti-spring-boot-starter/src/test/java/org/activiti/spring/boot/tasks/TaskRuntimeTaskAssigneeTest.java,"{'1': {'answer': 'True', 'patch_path': '', 'res': ""['0:test failures', '1:test failures', '2:test failures', '3:test failures', '4:test failures', '5:test failures', 'summary:test_failures']"", 'log_path': '/home/azureuser/flaky/ood/OD80/bc19f00b1b314c3bb02810f4338e1f98dacbfa35/summaryRes.csv'}, '2': {'answer': 'True', 'patch_path': '', 'res': ""['0:test failures', '1:test failures', '2:test failures', '3:test failures', '4:test failures', '5:test failures', 'summary:test_failures']"", 'log_path': '/home/azureuser/flaky/ood/OD80/f3bd4f58b5d88d3d57944602b6bd539e757fe21c/summaryRes.csv'}}"
https://github.com/Activiti/Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,org.activiti.spring.boot.tasks.TaskRuntimeTaskForOtherTest.aCreateStandaloneTaskWithNoCandidates,org.activiti.spring.boot.tasks.TaskRuntimeUnAuthorizedTest.aCreateStandaloneTaskForGroup,NIO;OD-Vic,Deleted,,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/111,od_cl_projects/b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4/Activiti/activiti-spring-boot-starter/src/test/java/org/activiti/spring/boot/tasks/TaskRuntimeUnAuthorizedTest.java,od_cl_projects/b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4/Activiti/activiti-spring-boot-starter/src/test/java/org/activiti/spring/boot/tasks/TaskRuntimeTaskForOtherTest.java,"{'1': {'answer': 'True', 'patch_path': '', 'res': ""['0:test failures', '1:COMPILATION ERROR', '2:test failures', '3:COMPILATION ERROR', '4:COMPILATION ERROR', '5:BUILD FAILURE', 'summary:test_failures']"", 'log_path': '/home/azureuser/flaky/ood/OD80/f3bd4f58b5d88d3d57944602b6bd539e757fe21c/summaryRes.csv'}, '2': {'answer': 'True', 'patch_path': '/home/azureuser/flaky/OD80/bc19f00b1b314c3bb02810f4338e1f98dacbfa35/goodPatches/Activiti/b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4/activiti-spring-boot-starter/org.activiti.spring.boot.tasks.TaskRuntimeTaskForOtherTest.aCreateStandaloneTaskWithNoCandidates/4.patch', 'res': ""['0:test failures', '1:COMPILATION ERROR', '2:COMPILATION ERROR', '3:test failures', '4:test pass', 'summary:good fix']"", 'log_path': '/home/azureuser/flaky/ood/OD80/bc19f00b1b314c3bb02810f4338e1f98dacbfa35/summaryRes.csv'}}"
https://github.com/Activiti/Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,org.activiti.spring.boot.tasks.TaskRuntimeTaskForOtherTest.bCheckThatTaskIsNotVisibleForNonCandidateUsers,org.activiti.spring.boot.tasks.TaskRuntimeDeleteTaskTest.cCreateStandaloneGroupTaskClaimAndDeleteFail,OD-Vic,Deleted,,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/111,od_cl_projects/b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4/Activiti/activiti-spring-boot-starter/src/test/java/org/activiti/spring/boot/tasks/TaskRuntimeDeleteTaskTest.java,od_cl_projects/b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4/Activiti/activiti-spring-boot-starter/src/test/java/org/activiti/spring/boot/tasks/TaskRuntimeTaskForOtherTest.java,"{'1': {'answer': 'True', 'patch_path': '', 'res': ""['0:test failures', '1:COMPILATION ERROR', '2:COMPILATION ERROR', '3:COMPILATION ERROR', '4:COMPILATION ERROR', '5:COMPILATION ERROR', 'summary:compilation_error']"", 'log_path': '/home/azureuser/flaky/ood/OD80/f3bd4f58b5d88d3d57944602b6bd539e757fe21c/summaryRes.csv'}, '2': {'answer': 'True', 'patch_path': '/home/azureuser/flaky/OD80/bc19f00b1b314c3bb02810f4338e1f98dacbfa35/goodPatches/Activiti/b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4/activiti-spring-boot-starter/org.activiti.spring.boot.tasks.TaskRuntimeTaskForOtherTest.bCheckThatTaskIsNotVisibleForNonCandidateUsers/1.patch', 'res': ""['0:test failures', '1:test pass', 'summary:good fix']"", 'log_path': '/home/azureuser/flaky/ood/OD80/bc19f00b1b314c3bb02810f4338e1f98dacbfa35/summaryRes.csv'}}"
https://github.com/Activiti/Activiti,b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4,activiti-spring-boot-starter,org.activiti.spring.boot.tasks.TaskRuntimeUnAuthorizedTest.aCreateStandaloneTaskForGroup,org.activiti.spring.boot.tasks.TaskRuntimeTaskAssigneeTest.aCreateStandaloneTaskForAnotherAssignee,NIO;OD-Vic,Deleted,,https://github.com/TestingResearchIllinois/flaky-test-dataset/issues/111,od_cl_projects/b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4/Activiti/activiti-spring-boot-starter/src/test/java/org/activiti/spring/boot/tasks/TaskRuntimeTaskAssigneeTest.java,od_cl_projects/b11f757a48600e53aaf3fcb7a3ba1ece6c463cb4/Activiti/activiti-spring-boot-starter/src/test/java/org/activiti/spring/boot/tasks/TaskRuntimeUnAuthorizedTest.java,"{'1': {'answer': 'True', 'patch_path': '', 'res': ""['0:test failures', '1:test failures', '2:test failures', '3:COMPILATION ERROR', '4:COMPILATION ERROR', '5:COMPILATION ERROR', 'summary:test_failures']"", 'log_path': '/home/azureuser/flaky/ood/OD80/bc19f00b1b314c3bb02810f4338e1f98dacbfa35/summaryRes.csv'}, '2': {'answer': 'True', 'patch_path': '', 'res': ""['0:test failures', '1:test failures', '2:COMPILATION ERROR', '3:COMPILATION ERROR', '4:COMPILATION ERROR', '5:COMPILATION ERROR', 'summary:test_failures']"", 'log_path': '/home/azureuser/flaky/ood/OD80/f3bd4f58b5d88d3d57944602b6bd539e757fe21c/summaryRes.csv'}}"
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-timelineservice,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testAbout,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderMetrics.testTimelineReaderMetrics,OD,,,,od_cl_projects/cc2babc1f75c93bf89a8f10da525f944c15d02ea/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-timelineservice/src/test/java/org/apache/hadoop/yarn/server/timelineservice/reader/TestTimelineReaderMetrics.java,od_cl_projects/cc2babc1f75c93bf89a8f10da525f944c15d02ea/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-timelineservice/src/test/java/org/apache/hadoop/yarn/server/timelineservice/reader/TestTimelineReaderWebServices.java,"{'1': {'answer': 'True', 'patch_path': '', 'res': ""['0:test failures', '1:COMPILATION ERROR', '2:COMPILATION ERROR', '3:COMPILATION ERROR', '4:COMPILATION ERROR', '5:COMPILATION ERROR', 'summary:compilation_error']"", 'log_path': '/home/azureuser/flaky/ood/OD80/bc19f00b1b314c3bb02810f4338e1f98dacbfa35/summaryRes.csv'}, '2': {'answer': 'True', 'patch_path': '', 'res': ""['0:test failures', '1:COMPILATION ERROR', '2:COMPILATION ERROR', '3:COMPILATION ERROR', '4:COMPILATION ERROR', '5:COMPILATION ERROR', 'summary:compilation_error']"", 'log_path': '/home/azureuser/flaky/ood/OD80/f3bd4f58b5d88d3d57944602b6bd539e757fe21c/summaryRes.csv'}}"
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-timelineservice,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetAppAttempt,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderMetrics.testTimelineReaderMetrics,OD,,,,od_cl_projects/cc2babc1f75c93bf89a8f10da525f944c15d02ea/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-timelineservice/src/test/java/org/apache/hadoop/yarn/server/timelineservice/reader/TestTimelineReaderMetrics.java,od_cl_projects/cc2babc1f75c93bf89a8f10da525f944c15d02ea/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-timelineservice/src/test/java/org/apache/hadoop/yarn/server/timelineservice/reader/TestTimelineReaderWebServices.java,"{'1': {'answer': 'True', 'patch_path': '', 'res': ""['0:test failures', '1:COMPILATION ERROR', '2:COMPILATION ERROR', '3:COMPILATION ERROR', '4:COMPILATION ERROR', '5:COMPILATION ERROR', 'summary:compilation_error']"", 'log_path': '/home/azureuser/flaky/ood/OD80/bc19f00b1b314c3bb02810f4338e1f98dacbfa35/summaryRes.csv'}, '2': {'answer': 'True', 'patch_path': '', 'res': ""['0:test failures', '1:COMPILATION ERROR', '2:COMPILATION ERROR', '3:COMPILATION ERROR', '4:COMPILATION ERROR', '5:COMPILATION ERROR', 'summary:compilation_error']"", 'log_path': '/home/azureuser/flaky/ood/OD80/f3bd4f58b5d88d3d57944602b6bd539e757fe21c/summaryRes.csv'}}"
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-timelineservice,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetAppAttempts,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderMetrics.testTimelineReaderMetrics,OD,,,,od_cl_projects/cc2babc1f75c93bf89a8f10da525f944c15d02ea/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-timelineservice/src/test/java/org/apache/hadoop/yarn/server/timelineservice/reader/TestTimelineReaderMetrics.java,od_cl_projects/cc2babc1f75c93bf89a8f10da525f944c15d02ea/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-timelineservice/src/test/java/org/apache/hadoop/yarn/server/timelineservice/reader/TestTimelineReaderWebServices.java,"{'1': {'answer': 'True', 'patch_path': '', 'res': ""['0:test failures', '1:COMPILATION ERROR', '2:COMPILATION ERROR', '3:COMPILATION ERROR', '4:COMPILATION ERROR', '5:COMPILATION ERROR', 'summary:compilation_error']"", 'log_path': '/home/azureuser/flaky/ood/OD80/bc19f00b1b314c3bb02810f4338e1f98dacbfa35/summaryRes.csv'}, '2': {'answer': 'True', 'patch_path': '', 'res': ""['0:test failures', '1:COMPILATION ERROR', '2:COMPILATION ERROR', '3:COMPILATION ERROR', '4:COMPILATION ERROR', '5:COMPILATION ERROR', 'summary:compilation_error']"", 'log_path': '/home/azureuser/flaky/ood/OD80/f3bd4f58b5d88d3d57944602b6bd539e757fe21c/summaryRes.csv'}}"
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-timelineservice,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetContainer,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderMetrics.testTimelineReaderMetrics,OD,,,,od_cl_projects/cc2babc1f75c93bf89a8f10da525f944c15d02ea/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-timelineservice/src/test/java/org/apache/hadoop/yarn/server/timelineservice/reader/TestTimelineReaderMetrics.java,od_cl_projects/cc2babc1f75c93bf89a8f10da525f944c15d02ea/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-timelineservice/src/test/java/org/apache/hadoop/yarn/server/timelineservice/reader/TestTimelineReaderWebServices.java,"{'1': {'answer': 'True', 'patch_path': '', 'res': ""['0:test failures', '1:COMPILATION ERROR', '2:COMPILATION ERROR', '3:COMPILATION ERROR', '4:COMPILATION ERROR', '5:COMPILATION ERROR', 'summary:compilation_error']"", 'log_path': '/home/azureuser/flaky/ood/OD80/bc19f00b1b314c3bb02810f4338e1f98dacbfa35/summaryRes.csv'}, '2': {'answer': 'True', 'patch_path': '', 'res': ""['0:test failures', '1:COMPILATION ERROR', '2:COMPILATION ERROR', '3:COMPILATION ERROR', '4:COMPILATION ERROR', '5:COMPILATION ERROR', 'summary:compilation_error']"", 'log_path': '/home/azureuser/flaky/ood/OD80/f3bd4f58b5d88d3d57944602b6bd539e757fe21c/summaryRes.csv'}}"
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-timelineservice,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetContainers,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderMetrics.testTimelineReaderMetrics,OD,,,,od_cl_projects/cc2babc1f75c93bf89a8f10da525f944c15d02ea/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-timelineservice/src/test/java/org/apache/hadoop/yarn/server/timelineservice/reader/TestTimelineReaderMetrics.java,od_cl_projects/cc2babc1f75c93bf89a8f10da525f944c15d02ea/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-timelineservice/src/test/java/org/apache/hadoop/yarn/server/timelineservice/reader/TestTimelineReaderWebServices.java,"{'1': {'answer': 'True', 'patch_path': '', 'res': ""['0:test failures', '1:COMPILATION ERROR', '2:COMPILATION ERROR', '3:COMPILATION ERROR', '4:COMPILATION ERROR', '5:COMPILATION ERROR', 'summary:compilation_error']"", 'log_path': '/home/azureuser/flaky/ood/OD80/bc19f00b1b314c3bb02810f4338e1f98dacbfa35/summaryRes.csv'}, '2': {'answer': 'True', 'patch_path': '', 'res': ""['0:test failures', '1:COMPILATION ERROR', '2:COMPILATION ERROR', '3:COMPILATION ERROR', '4:COMPILATION ERROR', '5:COMPILATION ERROR', 'summary:compilation_error']"", 'log_path': '/home/azureuser/flaky/ood/OD80/f3bd4f58b5d88d3d57944602b6bd539e757fe21c/summaryRes.csv'}}"
https://github.com/apache/hadoop,cc2babc1f75c93bf89a8f10da525f944c15d02ea,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-timelineservice,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderWebServices.testGetEntities,org.apache.hadoop.yarn.server.timelineservice.reader.TestTimelineReaderMetrics.testTimelineReaderMetrics,OD,,,,od_cl_projects/cc2babc1f75c93bf89a8f10da525f944c15d02ea/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-timelineservice/src/test/java/org/apache/hadoop/yarn/server/timelineservice/reader/TestTimelineReaderMetrics.java,od_cl_projects/cc2babc1f75c93bf89a8f10da525f944c15d02ea/hadoop/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-timelineservice/src/test/java/org/apache/hadoop/yarn/server/timelineservice/reader/TestTimelineReaderWebServices.java,"{'1': {'answer': 'True', 'patch_path': '', 'res': ""['0:test failures', '1:test failures', '2:test failures', '3:test failures', '4:COMPILATION ERROR', '5:COMPILATION ERROR', 'summary:test_failures']"", 'log_path': '/home/azureuser/flaky/ood/OD80/bc19f00b1b314c3bb02810f4338e1f98dacbfa35/summaryRes.csv'}, '2': {'answer': 'True', 'patch_path': '', 'res': ""['0:test failures', '1:COMPILATION ERROR', '2:COMPILATION ERROR', '3:COMPILATION ERROR', '4:COMPILATION ERROR', '5:COMPILATION ERROR', 'summary:compilation_error']"", 'log_path': '/home/azureuser/flaky/ood/OD80/f3bd4f58b5d88d3d57944602b6bd539e757fe21c/summaryRes.csv'}}"
